"symbol","exchange","valid_from","multiplier","swap_funding_period","swap_funding_base_rate_bps","swap_funding_floor","swap_funding_cap","swap_funding_payment_frequency","swap_funding_clamp_range_high","swap_funding_clamp_range_low","swap_impact_notional"
PSWP-BTC/USDT,kusw,2025-06-19 02:15:18.941035000 +0800,0.001,480,0.520000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:15:18.941035000 +0800,0.1,480,-5.040000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:15:18.941035000 +0800,0.1,480,0.320000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:15:18.941035000 +0800,0.1,480,0.320000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:17:21.344938000 +0800,0.1,480,0.350000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:17:21.344938000 +0800,0.1,480,0.350000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:17:21.344938000 +0800,0.1,480,-5.040000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:17:21.344938000 +0800,0.001,480,0.520000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:17:21.344938000 +0800,0.1,480,-5.040000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:17:21.344938000 +0800,0.001,480,0.520000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:17:21.344938000 +0800,1.0,480,-0.010000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:17:21.344938000 +0800,1.0,480,-0.010000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:19:20.912419000 +0800,1.0,480,-0.010000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:19:20.912419000 +0800,1.0,480,-0.010000,-127.50000,127.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:19:20.912419000 +0800,0.001,480,0.50000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:19:20.912419000 +0800,0.1,480,-5.030000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:19:20.912419000 +0800,0.001,480,0.50000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:19:20.912419000 +0800,0.1,480,-5.030000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:19:20.912419000 +0800,0.1,480,0.280000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:19:20.912419000 +0800,0.1,480,0.280000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:21:15.636197000 +0800,0.1,480,0.250000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:21:15.636197000 +0800,0.1,480,0.250000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:21:15.636197000 +0800,0.1,480,-5.060000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:21:15.636197000 +0800,0.1,480,-5.060000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:21:15.636197000 +0800,0.001,480,0.480000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:21:15.636197000 +0800,0.001,480,0.480000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:21:15.636197000 +0800,1.0,480,-0.060000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:21:15.636197000 +0800,1.0,480,-0.060000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:23:14.411994000 +0800,1.0,480,-0.060000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:23:14.411994000 +0800,1.0,480,-0.060000,-127.50000,127.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:23:14.411994000 +0800,0.001,480,0.470000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:23:14.411994000 +0800,0.1,480,-5.090000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:23:14.411994000 +0800,0.1,480,-5.090000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:23:14.411994000 +0800,0.001,480,0.470000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:23:14.411994000 +0800,0.1,480,0.260000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:23:14.411994000 +0800,0.1,480,0.260000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:25:21.192559000 +0800,0.1,480,0.270000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:25:21.192559000 +0800,0.1,480,0.270000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:25:21.192559000 +0800,0.001,480,0.450000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:25:21.192559000 +0800,0.1,480,-5.120000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:25:21.192559000 +0800,0.1,480,-5.120000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:25:21.192559000 +0800,0.001,480,0.450000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:25:21.192559000 +0800,1.0,480,-0.050000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:25:21.192559000 +0800,1.0,480,-0.050000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:27:16.848456000 +0800,1.0,480,-0.030000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:27:16.848456000 +0800,1.0,480,-0.030000,-127.50000,127.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:27:16.848456000 +0800,0.1,480,-5.110000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:27:16.848456000 +0800,0.001,480,0.460000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:27:16.848456000 +0800,0.1,480,-5.110000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:27:16.848456000 +0800,0.001,480,0.460000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:27:16.848456000 +0800,0.1,480,0.280000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:27:16.848456000 +0800,0.1,480,0.280000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:29:14.679590000 +0800,0.1,480,0.330000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:29:14.679590000 +0800,0.1,480,0.330000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:29:14.679590000 +0800,0.1,480,-5.110000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:29:14.679590000 +0800,0.001,480,0.470000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:29:14.679590000 +0800,0.001,480,0.470000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:29:14.679590000 +0800,0.1,480,-5.110000,-60.000,60.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:29:14.679590000 +0800,1.0,480,-0.040000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:29:14.679590000 +0800,1.0,480,-0.040000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:31:07.816619000 +0800,1.0,480,-0.020000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:31:07.816619000 +0800,1.0,480,-0.020000,-127.50000,127.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:31:07.816619000 +0800,0.001,480,0.50000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:31:07.816619000 +0800,0.1,480,-5.070000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:31:07.816619000 +0800,0.001,480,0.50000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:31:07.816619000 +0800,0.1,480,-5.070000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:31:07.816619000 +0800,0.1,480,0.370000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:31:07.816619000 +0800,0.1,480,0.370000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:33:16.727772000 +0800,0.1,480,0.380000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:33:16.727772000 +0800,0.1,480,0.380000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:33:16.727772000 +0800,0.001,480,0.520000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:33:16.727772000 +0800,0.001,480,0.520000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:33:16.727772000 +0800,0.1,480,-5.040000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:33:16.727772000 +0800,0.1,480,-5.040000,-60.000,60.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:33:16.727772000 +0800,1.0,480,0.060000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:33:16.727772000 +0800,1.0,480,0.060000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:35:13.069485000 +0800,1.0,480,0.10000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:35:13.069485000 +0800,1.0,480,0.10000,-127.50000,127.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:35:13.069485000 +0800,0.001,480,0.540000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:35:13.069485000 +0800,0.1,480,-5.0000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:35:13.069485000 +0800,0.001,480,0.540000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:35:13.069485000 +0800,0.1,480,-5.0000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:35:13.069485000 +0800,0.1,480,0.430000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:35:13.069485000 +0800,0.1,480,0.430000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:37:07.016387000 +0800,0.1,480,0.470000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:37:07.016387000 +0800,0.1,480,0.470000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:37:07.016387000 +0800,0.1,480,-4.920000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:37:07.016387000 +0800,0.1,480,-4.920000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:37:07.016387000 +0800,0.001,480,0.560000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:37:07.016387000 +0800,0.001,480,0.560000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:37:07.016387000 +0800,1.0,480,0.070000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:37:07.016387000 +0800,1.0,480,0.070000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:39:17.054609000 +0800,1.0,480,0.070000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:39:17.054609000 +0800,1.0,480,0.070000,-127.50000,127.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:39:17.054609000 +0800,0.001,480,0.550000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:39:17.054609000 +0800,0.1,480,-4.930000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:39:17.054609000 +0800,0.1,480,-4.930000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:39:17.054609000 +0800,0.001,480,0.550000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:39:17.054609000 +0800,0.1,480,0.440000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:39:17.054609000 +0800,0.1,480,0.440000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:41:13.736181000 +0800,0.1,480,0.450000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:41:13.736181000 +0800,0.1,480,0.450000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:41:13.736181000 +0800,0.1,480,-4.940000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:41:13.736181000 +0800,0.001,480,0.540000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:41:13.736181000 +0800,0.001,480,0.540000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:41:13.736181000 +0800,0.1,480,-4.940000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:43:07.475073000 +0800,0.001,480,0.530000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:43:07.475073000 +0800,0.001,480,0.530000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:43:07.475073000 +0800,0.1,480,-4.960000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:43:07.475073000 +0800,0.1,480,-4.960000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:43:07.475073000 +0800,0.1,480,0.450000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:43:07.475073000 +0800,0.1,480,0.450000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:43:07.475073000 +0800,1.0,480,0.050000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:43:07.475073000 +0800,1.0,480,0.050000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:45:05.620274000 +0800,1.0,480,0.070000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:45:05.620274000 +0800,1.0,480,0.070000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:45:05.620274000 +0800,0.1,480,0.490000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:45:05.620274000 +0800,0.1,480,0.490000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:45:05.620274000 +0800,0.1,480,-5.020000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:45:05.620274000 +0800,0.001,480,0.550000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:45:05.620274000 +0800,0.001,480,0.550000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:45:05.620274000 +0800,0.1,480,-5.020000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:47:10.768823000 +0800,0.1,480,-5.090000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:47:10.768823000 +0800,0.1,480,-5.090000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:47:10.768823000 +0800,0.001,480,0.530000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:47:10.768823000 +0800,0.001,480,0.530000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:47:10.768823000 +0800,0.1,480,0.50000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:47:10.768823000 +0800,0.1,480,0.50000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:47:10.768823000 +0800,1.0,480,-0.010000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:47:10.768823000 +0800,1.0,480,-0.010000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:49:05.091981000 +0800,1.0,480,-0.010000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:49:05.091981000 +0800,1.0,480,-0.010000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:49:05.091981000 +0800,0.1,480,0.510000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:49:05.091981000 +0800,0.1,480,0.510000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:49:05.091981000 +0800,0.001,480,0.50000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:49:05.091981000 +0800,0.1,480,-5.180000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:49:05.091981000 +0800,0.1,480,-5.180000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:49:05.091981000 +0800,0.001,480,0.50000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:51:02.712700000 +0800,0.1,480,-5.20000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:51:02.712700000 +0800,0.1,480,-5.20000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:51:02.712700000 +0800,0.001,480,0.50000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:51:02.712700000 +0800,0.001,480,0.50000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:51:02.712700000 +0800,0.1,480,0.540000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:51:02.712700000 +0800,0.1,480,0.540000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:51:02.712700000 +0800,1.0,480,-0.040000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:51:02.712700000 +0800,1.0,480,-0.040000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:52:56.962796000 +0800,1.0,480,-0.090000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:52:56.962796000 +0800,1.0,480,-0.090000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:52:56.962796000 +0800,0.1,480,0.490000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:52:56.962796000 +0800,0.1,480,0.490000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:52:56.962796000 +0800,0.001,480,0.450000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:52:56.962796000 +0800,0.1,480,-5.320000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:52:56.962796000 +0800,0.1,480,-5.320000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:52:56.962796000 +0800,0.001,480,0.450000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:55:03.683996000 +0800,0.001,480,0.410000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:55:03.683996000 +0800,0.1,480,-5.450000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:55:03.683996000 +0800,0.001,480,0.410000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:55:03.683996000 +0800,0.1,480,-5.450000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:55:03.683996000 +0800,0.1,480,0.460000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:55:03.683996000 +0800,0.1,480,0.460000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:55:03.683996000 +0800,1.0,480,-0.090000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:55:03.683996000 +0800,1.0,480,-0.090000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:57:00.121896000 +0800,1.0,480,-0.110000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:57:00.121896000 +0800,1.0,480,-0.110000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:57:00.121896000 +0800,0.1,480,0.430000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:57:00.121896000 +0800,0.1,480,0.430000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:57:00.121896000 +0800,0.1,480,-5.490000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:57:00.121896000 +0800,0.001,480,0.40000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:57:00.121896000 +0800,0.1,480,-5.490000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:57:00.121896000 +0800,0.001,480,0.40000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:58:55.705916000 +0800,0.001,480,0.40000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:58:55.705916000 +0800,0.1,480,-5.530000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 02:58:55.705916000 +0800,0.1,480,-5.530000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 02:58:55.705916000 +0800,0.001,480,0.40000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:58:55.705916000 +0800,0.1,480,0.410000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 02:58:55.705916000 +0800,0.1,480,0.410000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:58:55.705916000 +0800,1.0,480,-0.130000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 02:58:55.705916000 +0800,1.0,480,-0.130000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 03:00:54.966010000 +0800,1.0,480,-0.130000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 03:00:54.966010000 +0800,1.0,480,-0.130000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 03:00:54.966010000 +0800,0.1,480,0.450000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 03:00:54.966010000 +0800,0.1,480,0.450000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 03:00:54.966010000 +0800,0.001,480,0.380000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 03:00:54.966010000 +0800,0.001,480,0.380000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 03:00:54.966010000 +0800,0.1,480,-5.560000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 03:00:54.966010000 +0800,0.1,480,-5.560000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 03:03:03.413693000 +0800,0.1,480,-5.610000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 03:03:03.413693000 +0800,0.1,480,-5.610000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 03:03:03.413693000 +0800,0.001,480,0.340000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 03:03:03.413693000 +0800,0.001,480,0.340000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 03:03:03.413693000 +0800,0.1,480,0.420000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 03:03:03.413693000 +0800,0.1,480,0.420000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 03:03:03.413693000 +0800,1.0,480,-0.120000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 03:03:03.413693000 +0800,1.0,480,-0.120000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 03:04:58.050591000 +0800,1.0,480,-0.090000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 03:04:58.050591000 +0800,1.0,480,-0.090000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 03:04:58.050591000 +0800,0.1,480,0.460000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 03:04:58.050591000 +0800,0.1,480,0.460000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 03:04:58.050591000 +0800,0.1,480,-5.590000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 03:04:58.050591000 +0800,0.1,480,-5.590000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 03:04:58.050591000 +0800,0.001,480,0.360000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 03:04:58.050591000 +0800,0.001,480,0.360000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 03:06:57.560560000 +0800,0.1,480,-5.520000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 03:06:57.560560000 +0800,0.1,480,-5.520000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 03:06:57.560560000 +0800,0.001,480,0.380000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 03:06:57.560560000 +0800,0.001,480,0.380000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 03:06:57.560560000 +0800,0.1,480,0.490000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 03:06:57.560560000 +0800,0.1,480,0.490000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 03:06:57.560560000 +0800,1.0,480,0.040000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 03:06:57.560560000 +0800,1.0,480,0.040000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 03:08:57.947005000 +0800,1.0,480,0.090000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-19 03:08:57.947005000 +0800,1.0,480,0.090000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 03:08:57.947005000 +0800,0.1,480,0.530000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-19 03:08:57.947005000 +0800,0.1,480,0.530000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 03:08:57.947005000 +0800,0.001,480,0.410000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-19 03:08:57.947005000 +0800,0.1,480,-5.470000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-19 03:08:57.947005000 +0800,0.001,480,0.410000,-30.000,30.000,,,,
